ITEST_id,kt_0,kt_1,kt_10,kt_100,kt_101,kt_11,kt_12,kt_13,kt_14,kt_15,kt_16,kt_17,kt_18,kt_19,kt_2,kt_20,kt_21,kt_22,kt_23,kt_24,kt_25,kt_26,kt_27,kt_28,kt_29,kt_3,kt_30,kt_31,kt_32,kt_33,kt_34,kt_35,kt_36,kt_37,kt_38,kt_39,kt_4,kt_40,kt_41,kt_42,kt_43,kt_44,kt_45,kt_46,kt_47,kt_48,kt_49,kt_5,kt_50,kt_51,kt_52,kt_53,kt_54,kt_55,kt_56,kt_57,kt_58,kt_59,kt_6,kt_60,kt_61,kt_62,kt_63,kt_64,kt_65,kt_66,kt_67,kt_68,kt_69,kt_7,kt_70,kt_71,kt_72,kt_73,kt_74,kt_75,kt_76,kt_77,kt_78,kt_79,kt_8,kt_80,kt_81,kt_82,kt_83,kt_84,kt_85,kt_86,kt_87,kt_88,kt_89,kt_9,kt_90,kt_91,kt_92,kt_93,kt_94,kt_95,kt_96,kt_97,kt_98,kt_99
4103,0.1168055459856987,0.6796009540557861,0.7524421811103821,0.5581071376800537,0.36426717042922974,0.6755179762840271,0.5757688879966736,0.6325857043266296,0.6518808603286743,0.3666631579399109,0.4295414686203003,0.45572784543037415,0.5504823923110962,0.574931263923645,0.5333971381187439,0.43649110198020935,0.6167433857917786,0.5793565511703491,0.8100858330726624,0.47763684391975403,0.35770753026008606,0.6717118620872498,0.7151496410369873,0.5876205563545227,0.40410858392715454,0.4598270356655121,0.583096444606781,0.648013174533844,0.4633338749408722,0.5876433849334717,0.6273046135902405,0.6928520798683167,0.7253546714782715,0.45744261145591736,0.5872381925582886,0.6918660998344421,0.6051647067070007,0.6281100511550903,0.4164895713329315,0.5268133282661438,0.4419444799423218,0.4374691843986511,0.7057569026947021,0.646338939666748,0.4989117383956909,0.5854455232620239,0.6624966263771057,0.579545259475708,0.48637765645980835,0.7203420400619507,0.5525209307670593,0.602296769618988,0.6824263334274292,0.7519309520721436,0.5737056136131287,0.57682865858078,0.47628989815711975,0.6382766962051392,0.49386924505233765,0.5455225110054016,0.8602675199508667,0.7286147475242615,0.8525261282920837,0.49474236369132996,0.5112305283546448,0.8581914901733398,0.5760654211044312,0.5133176445960999,0.7244176268577576,0.4801710844039917,0.5676314234733582,0.6322245597839355,0.3595696687698364,0.6968293786048889,0.4702220559120178,0.7144955992698669,0.6294649839401245,0.752418041229248,0.49887827038764954,0.3543490767478943,0.5654065012931824,0.5060241222381592,0.7182430624961853,0.41891372203826904,0.4982093572616577,0.4705404043197632,0.49606430530548096,0.5606755018234253,0.408410906791687,0.3412536680698395,0.560597836971283,0.5833679437637329,0.6606429815292358,0.6098052859306335,0.70387864112854,0.7093378901481628,0.6379162073135376,0.7505531311035156,0.6410926580429077,0.5050615072250366,0.638798713684082,0.7060892581939697
9,0.05622318387031555,0.5065171718597412,0.6111628413200378,0.7234007120132446,0.3669428825378418,0.588708758354187,0.4609900414943695,0.5005840063095093,0.5231812596321106,0.464286208152771,0.40479183197021484,0.4847910404205322,0.5252609848976135,0.5700686573982239,0.36671745777130127,0.5300674438476562,0.6932491660118103,0.7183025479316711,0.7640184760093689,0.39252620935440063,0.38555073738098145,0.7002733945846558,0.7713019847869873,0.6505314111709595,0.3682163655757904,0.5227916240692139,0.6925609707832336,0.6341637969017029,0.3712383508682251,0.541035532951355,0.6503627300262451,0.7245159149169922,0.7878074049949646,0.38158589601516724,0.4934031665325165,0.6590852737426758,0.6348350644111633,0.6733182668685913,0.49002039432525635,0.40801873803138733,0.4279854893684387,0.31764882802963257,0.7403803467750549,0.6218937039375305,0.433778315782547,0.6367749571800232,0.6258273124694824,0.5509867072105408,0.61604243516922,0.7347922325134277,0.4606053829193115,0.6450795531272888,0.5136414766311646,0.6993370056152344,0.4855183959007263,0.5397881269454956,0.46093815565109253,0.6192668676376343,0.627885103225708,0.6365181803703308,0.8864026665687561,0.8068475127220154,0.8839237689971924,0.3648810088634491,0.3813760280609131,0.8164960741996765,0.37388932704925537,0.4683769643306732,0.808366596698761,0.3051603138446808,0.6530452370643616,0.546072781085968,0.43475964665412903,0.645596444606781,0.4093335270881653,0.768762469291687,0.5005659461021423,0.7806401252746582,0.3991236388683319,0.24519851803779602,0.4205659329891205,0.47385743260383606,0.7045209407806396,0.5822316408157349,0.5551111102104187,0.6629876494407654,0.5945393443107605,0.5212461352348328,0.40090033411979675,0.30520710349082947,0.574674665927887,0.42878463864326477,0.7068395614624023,0.6043305397033691,0.8112086653709412,0.8165793418884277,0.727059543132782,0.8344035744667053,0.7840573787689209,0.6989896297454834,0.6864748001098633,0.825749397277832
2071,0.08357954770326614,0.39675676822662354,0.5266125202178955,0.6240505576133728,0.27338871359825134,0.5115574598312378,0.3300541043281555,0.3726922571659088,0.3256269693374634,0.2916457951068878,0.25102394819259644,0.370901882648468,0.4231257736682892,0.4673657715320587,0.39215266704559326,0.34686195850372314,0.38678818941116333,0.4763851463794708,0.6959772109985352,0.25595414638519287,0.23190996050834656,0.5357311964035034,0.4366287589073181,0.3795463740825653,0.1959047168493271,0.4737183451652527,0.4364958107471466,0.5491313338279724,0.3652092516422272,0.47887441515922546,0.4420192539691925,0.515316367149353,0.6044278144836426,0.41372740268707275,0.3782012164592743,0.4256974756717682,0.4321911334991455,0.3458649218082428,0.3050762116909027,0.2926599383354187,0.3016224503517151,0.3234095275402069,0.5898138284683228,0.3922855257987976,0.2534641921520233,0.3944977819919586,0.4225415587425232,0.3707161545753479,0.418755441904068,0.5833843350410461,0.38988980650901794,0.49730804562568665,0.45693308115005493,0.5920690894126892,0.49156731367111206,0.43014493584632874,0.22160771489143372,0.40843430161476135,0.4151804745197296,0.44397056102752686,0.7104846835136414,0.6744176745414734,0.7935057282447815,0.3160068392753601,0.187744602560997,0.7580482959747314,0.235259011387825,0.3528278172016144,0.5279964208602905,0.24759425222873688,0.5678355097770691,0.3422001302242279,0.31775975227355957,0.42047056555747986,0.3570563495159149,0.6302514672279358,0.3903496265411377,0.6627808809280396,0.3783755600452423,0.2288370579481125,0.33309057354927063,0.4140999913215637,0.4966200590133667,0.3152361214160919,0.39981088042259216,0.5050466060638428,0.4667162597179413,0.5335433483123779,0.2634935677051544,0.21231834590435028,0.4264533221721649,0.3162010610103607,0.555716872215271,0.544336199760437,0.6411638259887695,0.6942751407623291,0.7008683681488037,0.6100492477416992,0.6465399861335754,0.5808095932006836,0.5760735273361206,0.6313185095787048
27,0.07800378650426865,0.3403666019439697,0.5094305872917175,0.603492259979248,0.3099377155303955,0.47537046670913696,0.30574995279312134,0.3512517511844635,0.4041770398616791,0.26814424991607666,0.28580597043037415,0.4098348617553711,0.351564884185791,0.42640382051467896,0.33121639490127563,0.3056146204471588,0.46055424213409424,0.4834384620189667,0.6323652863502502,0.27329379320144653,0.22020940482616425,0.5767962336540222,0.474612832069397,0.49640586972236633,0.2407114952802658,0.39377284049987793,0.527661144733429,0.5553812980651855,0.43914783000946045,0.4713658094406128,0.4644630551338196,0.5238170623779297,0.6394946575164795,0.3681885004043579,0.38127532601356506,0.4048944115638733,0.42637330293655396,0.4055236577987671,0.2754601538181305,0.2548094093799591,0.280977725982666,0.3108503818511963,0.5459405183792114,0.32829704880714417,0.3070409893989563,0.4039457142353058,0.3214547634124756,0.4443945288658142,0.4451781213283539,0.5283435583114624,0.3243996202945709,0.5316440463066101,0.3855098485946655,0.5768380761146545,0.4089067876338959,0.4321019649505615,0.310421347618103,0.426065593957901,0.627223014831543,0.4445931315422058,0.7568731307983398,0.6341360807418823,0.8215196132659912,0.29320451617240906,0.28379136323928833,0.7596201300621033,0.20940281450748444,0.31587791442871094,0.554478108882904,0.2364966720342636,0.6770970225334167,0.4227208197116852,0.29884880781173706,0.6305505037307739,0.3079715967178345,0.6171572208404541,0.3966463506221771,0.6213620901107788,0.3954247236251831,0.2717278301715851,0.31789880990982056,0.4558914005756378,0.5258167386054993,0.36359235644340515,0.4148654639720917,0.6132577657699585,0.44565367698669434,0.5365772843360901,0.30579203367233276,0.2546025216579437,0.4783256947994232,0.3077969551086426,0.539976954460144,0.5887809991836548,0.6858485341072083,0.6681400537490845,0.6135147213935852,0.578639566898346,0.6793069243431091,0.593397319316864,0.6157755255699158,0.589999258518219
6173,0.08184658735990524,0.48279592394828796,0.6141772866249084,0.6293445825576782,0.3447510302066803,0.5075011849403381,0.41953879594802856,0.39037108421325684,0.34262028336524963,0.3222830593585968,0.3010314702987671,0.4967317581176758,0.332853227853775,0.4722232222557068,0.503192663192749,0.3883032500743866,0.4537147283554077,0.5330020785331726,0.5945762991905212,0.30913788080215454,0.20314180850982666,0.6193205714225769,0.5721321105957031,0.5256158113479614,0.266437292098999,0.40119898319244385,0.5506828427314758,0.6254938244819641,0.3992675542831421,0.4272463917732239,0.47517475485801697,0.5464690327644348,0.6669356226921082,0.3055107891559601,0.4939952790737152,0.4184224307537079,0.45943963527679443,0.4872327446937561,0.34817299246788025,0.28684350848197937,0.3643224239349365,0.35580822825431824,0.5867953896522522,0.43636175990104675,0.3190719485282898,0.561160147190094,0.4038555920124054,0.46422988176345825,0.5277186036109924,0.49803778529167175,0.4484241008758545,0.5379100441932678,0.42565423250198364,0.5853314995765686,0.4036214351654053,0.4836447238922119,0.29354870319366455,0.4322934150695801,0.5419146418571472,0.3584672510623932,0.8237960338592529,0.7101791501045227,0.8020048141479492,0.29704397916793823,0.25093284249305725,0.8040209412574768,0.3120396137237549,0.26593148708343506,0.6613791584968567,0.23987886309623718,0.6121966242790222,0.5208966732025146,0.3625684976577759,0.589550793170929,0.33280524611473083,0.67229163646698,0.4767999053001404,0.692612886428833,0.3528110980987549,0.28434836864471436,0.34789228439331055,0.47585344314575195,0.6778702139854431,0.4061194360256195,0.3976006805896759,0.54571533203125,0.4633474051952362,0.5296046733856201,0.29608333110809326,0.26388245820999146,0.5224679708480835,0.3617129623889923,0.5297329425811768,0.5752004384994507,0.5783329010009766,0.6918542981147766,0.6601462960243225,0.6137938499450684,0.6351302862167358,0.5065073370933533,0.5932846069335938,0.6983377933502197
33,0.03244136646389961,0.6855679154396057,0.654342532157898,0.7939722537994385,0.38784995675086975,0.5163293480873108,0.5099734663963318,0.5446755290031433,0.41945984959602356,0.2909005880355835,0.405607670545578,0.6523488759994507,0.523956835269928,0.5020482540130615,0.3222832679748535,0.4671562612056732,0.7552939057350159,0.6395463943481445,0.40315553545951843,0.26893433928489685,0.36116868257522583,0.6325074434280396,0.5958520770072937,0.618813693523407,0.3961208164691925,0.6156781315803528,0.6402341723442078,0.6687954068183899,0.28619712591171265,0.4122109115123749,0.5388877391815186,0.6850642561912537,0.804867148399353,0.3889058828353882,0.5768764615058899,0.569006085395813,0.5674999952316284,0.629234790802002,0.4009295105934143,0.39344435930252075,0.45915451645851135,0.3052489757537842,0.7277966141700745,0.5533896088600159,0.549059271812439,0.6525624990463257,0.4712661802768707,0.6189612746238708,0.664340615272522,0.6803439259529114,0.5313383936882019,0.5311867594718933,0.5863140821456909,0.6094008684158325,0.5650168061256409,0.5254274606704712,0.6725046634674072,0.5992245674133301,0.6005979776382446,0.5390400290489197,0.8440731167793274,0.7404265403747559,0.9209434986114502,0.49590054154396057,0.3669910728931427,0.866101086139679,0.4731375575065613,0.5272817015647888,0.7293716073036194,0.39095205068588257,0.5560861825942993,0.6703131794929504,0.43123969435691833,0.6824216842651367,0.4641949534416199,0.6032039523124695,0.5573439598083496,0.8260880708694458,0.4569278657436371,0.41783976554870605,0.42132729291915894,0.45856738090515137,0.760956346988678,0.40614333748817444,0.47800183296203613,0.7507572174072266,0.48091378808021545,0.5403544902801514,0.36190298199653625,0.353100061416626,0.5726436376571655,0.4884389042854309,0.6602283716201782,0.5620582103729248,0.6473497748374939,0.8860211372375488,0.8109162449836731,0.849762499332428,0.765824019908905,0.7130929231643677,0.7651920914649963,0.8729283809661865
35,0.0323408842086792,0.532776951789856,0.4905865490436554,0.6650753617286682,0.33121123909950256,0.49701833724975586,0.3999328017234802,0.4271560311317444,0.46764612197875977,0.3397131860256195,0.3067305088043213,0.4689195156097412,0.4273427426815033,0.42917436361312866,0.3510618805885315,0.37294095754623413,0.5155049562454224,0.4684821665287018,0.5608071088790894,0.33851635456085205,0.33458274602890015,0.5635817050933838,0.49517515301704407,0.43189817667007446,0.300011545419693,0.5382982492446899,0.4678853452205658,0.4572674036026001,0.3789328336715698,0.4505462646484375,0.45689019560813904,0.5072466135025024,0.6324670910835266,0.3836950361728668,0.4623527228832245,0.40088558197021484,0.42341148853302,0.461052805185318,0.3959394097328186,0.3298976719379425,0.3355899155139923,0.3165745437145233,0.5332198143005371,0.44109857082366943,0.4531855583190918,0.4873766601085663,0.36382347345352173,0.4386879801750183,0.36860641837120056,0.47125244140625,0.30882951617240906,0.5100491642951965,0.4952819347381592,0.4810126721858978,0.4109953045845032,0.49470949172973633,0.42558953166007996,0.5034545063972473,0.5262186527252197,0.37617480754852295,0.6927129030227661,0.649281919002533,0.7892329096794128,0.49082788825035095,0.3527378439903259,0.7425223588943481,0.40129712224006653,0.3422561585903168,0.5877701044082642,0.292619913816452,0.49687257409095764,0.42347317934036255,0.31700509786605835,0.37464457750320435,0.43623730540275574,0.5493785738945007,0.42763152718544006,0.6483058333396912,0.49308741092681885,0.2645568251609802,0.4699845612049103,0.4610172510147095,0.5382524132728577,0.3014987111091614,0.41069942712783813,0.6516141891479492,0.412065714597702,0.5205450654029846,0.2911895513534546,0.24874120950698853,0.4727568030357361,0.4146714210510254,0.5259749293327332,0.5650158524513245,0.5864608287811279,0.6767522692680359,0.6294680237770081,0.6014909148216248,0.6701980829238892,0.5920417308807373,0.5567652583122253,0.6538742780685425
37,0.07385695725679398,0.27975961565971375,0.3558605909347534,0.5933411121368408,0.22012959420681,0.47441715002059937,0.25171777606010437,0.2680318355560303,0.17284618318080902,0.1437401920557022,0.1830044835805893,0.25960060954093933,0.24384546279907227,0.27503812313079834,0.23455940186977386,0.19176600873470306,0.3246473968029022,0.4692312777042389,0.43600156903266907,0.1645105630159378,0.14111538231372833,0.4107019901275635,0.4006475508213043,0.24187995493412018,0.12449747323989868,0.2814432382583618,0.33453622460365295,0.3783845901489258,0.32204344868659973,0.3734820783138275,0.24628034234046936,0.4082486629486084,0.4191288650035858,0.32874706387519836,0.3331431746482849,0.27796024084091187,0.3012395203113556,0.2666190564632416,0.18965142965316772,0.1406693160533905,0.2511324882507324,0.2351817637681961,0.5435561537742615,0.22164160013198853,0.25491762161254883,0.29253408312797546,0.2337389588356018,0.3627457916736603,0.27979332208633423,0.5000823736190796,0.29661470651626587,0.35878419876098633,0.25658491253852844,0.3818482458591461,0.3316861391067505,0.29927974939346313,0.25471141934394836,0.3374584913253784,0.3765629827976227,0.24992433190345764,0.5683760046958923,0.5045033097267151,0.6855230331420898,0.2186669409275055,0.09708554297685623,0.6274314522743225,0.1538708508014679,0.20996248722076416,0.39151594042778015,0.15404768288135529,0.5078217387199402,0.20227503776550293,0.18086488544940948,0.3974694311618805,0.1934504508972168,0.4261281192302704,0.3123990595340729,0.4658184051513672,0.3308210074901581,0.22760632634162903,0.14683692157268524,0.36788997054100037,0.4042894244194031,0.14294788241386414,0.23706898093223572,0.6556932926177979,0.266841858625412,0.5375769138336182,0.2621177136898041,0.15430113673210144,0.3168080449104309,0.24161794781684875,0.31678512692451477,0.43396493792533875,0.5152819156646729,0.5928918719291687,0.6053067445755005,0.45657843351364136,0.5739771723747253,0.5539578199386597,0.523286759853363,0.5394611954689026
41,0.035325873643159866,0.6763190031051636,0.806164562702179,0.56318598985672,0.4186151325702667,0.71709144115448,0.5864583253860474,0.7286065220832825,0.677844762802124,0.4295344352722168,0.5159881114959717,0.7497805953025818,0.7049079537391663,0.7033207416534424,0.6460928320884705,0.4961223304271698,0.6848317384719849,0.6056945323944092,0.8625550866127014,0.4257392883300781,0.3877030909061432,0.7799060344696045,0.7899868488311768,0.7495560050010681,0.5426104068756104,0.5947188138961792,0.6301676034927368,0.7859299182891846,0.37830841541290283,0.7035479545593262,0.7686226963996887,0.744636595249176,0.8383029103279114,0.49415335059165955,0.6268408894538879,0.705473005771637,0.7426337599754333,0.7137032151222229,0.41783925890922546,0.6881685256958008,0.41090455651283264,0.4443236291408539,0.7710597515106201,0.7184505462646484,0.6417025923728943,0.7095313668251038,0.793258011341095,0.6303046345710754,0.745973527431488,0.7440100312232971,0.6639476418495178,0.6593999266624451,0.6898397207260132,0.8397087454795837,0.653342604637146,0.6770508289337158,0.603012204170227,0.7401174306869507,0.5785688161849976,0.7965013980865479,0.9012250304222107,0.8629592657089233,0.8926185965538025,0.5949509739875793,0.6704256534576416,0.921716570854187,0.6197566390037537,0.704894483089447,0.7755773067474365,0.5289736986160278,0.6840762495994568,0.6950713992118835,0.5124380588531494,0.8361333608627319,0.47720178961753845,0.8476176857948303,0.6728076934814453,0.8307033181190491,0.41515710949897766,0.4428356885910034,0.6348908543586731,0.5441148281097412,0.8358724117279053,0.6459535956382751,0.5145444869995117,0.5740742087364197,0.6082897782325745,0.5412556529045105,0.3891374468803406,0.3806666433811188,0.6778116822242737,0.6508201956748962,0.8261976838111877,0.5150302648544312,0.7855238914489746,0.7422824501991272,0.6618750095367432,0.8141464591026306,0.6622776985168457,0.5592179894447327,0.7194271087646484,0.7201924324035645
6186,0.09310638904571533,0.5047319531440735,0.7046632766723633,0.5954779386520386,0.34216344356536865,0.4839276969432831,0.49596264958381653,0.5230759382247925,0.5779529213905334,0.392505019903183,0.45154494047164917,0.3986648917198181,0.4247243404388428,0.50175940990448,0.554712176322937,0.4221339225769043,0.4404670298099518,0.5031836032867432,0.7516710758209229,0.3682441711425781,0.23048622906208038,0.5601341128349304,0.7167978286743164,0.64127516746521,0.36205431818962097,0.3728773295879364,0.5905875563621521,0.6325040459632874,0.46193116903305054,0.5579921007156372,0.6840406656265259,0.6348047256469727,0.5821434855461121,0.42136484384536743,0.4052182734012604,0.5799880623817444,0.49181538820266724,0.543308436870575,0.2779521942138672,0.41266730427742004,0.2614455819129944,0.3634732663631439,0.5728719234466553,0.563274085521698,0.4729245901107788,0.5319717526435852,0.5247132778167725,0.5889906287193298,0.4087966978549957,0.7167685031890869,0.4875270128250122,0.49323055148124695,0.6711341142654419,0.729052722454071,0.46823975443840027,0.36926060914993286,0.39587539434432983,0.6248285174369812,0.4970335364341736,0.4657272696495056,0.8383734822273254,0.6759209036827087,0.7089793682098389,0.4331530034542084,0.44108331203460693,0.7819520235061646,0.40939539670944214,0.45789405703544617,0.5144486427307129,0.38479939103126526,0.7111678719520569,0.3956940472126007,0.2647610902786255,0.8321108222007751,0.32791149616241455,0.7204314470291138,0.48879820108413696,0.5693715214729309,0.45381349325180054,0.2960945963859558,0.36909019947052,0.4572831988334656,0.6478412747383118,0.46864306926727295,0.4678027927875519,0.40269628167152405,0.3639128804206848,0.5450599193572998,0.27530884742736816,0.27129146456718445,0.4756058156490326,0.5068438649177551,0.5704391598701477,0.47747182846069336,0.6565226316452026,0.6896461844444275,0.7105401754379272,0.6535082459449768,0.6675348877906799,0.5971088409423828,0.6016704440116882,0.6881892085075378
